country,city,accentcity,region,population,latitude,longitude
rs,dulene,Dulene,00,,43.871389,20.948889
rs,Ðulgerska,Ðulgerska,00,,42.426389,21.8725
rs,duljaci,Duljaci,00,,42.510556,22.3175
rs,duljebe,Duljebe,00,,42.956944,20.339722
rs,dulje,Dulje,00,,42.409167,20.872778
rs,duljevicka mahala,Duljevicka Mahala,00,,42.682778,21.694167
rs,duljinci,Duljinci,00,,42.523056,22.358056
rs,dulovi,Dulovi,00,,42.251667,21.178056
rs,dumaca,Dumaca,00,,44.738889,19.734167
rs,dumaci,Dumaci,00,,43.125833,21.443056
rs,dumak,Dumak,00,,43.541389,20.939167
rs,duman,Duman,00,,44.323611,19.677222
rs,dumani,Dumani,00,,44.323611,19.677222
rs,dumas,Dumas,00,,42.854722,21.217222
rs,dumbija,Dumbija,00,,42.363056,22.021944
rs,dum jani,Dum Jani,00,,43.324167,19.627222
rs,dumljane,Dumljane,00,,43.324167,19.627222
rs,dumnica e eperme,Dumnica e Epërme,00,,42.780278,21.046667
rs,dumnica e poshtme,Dumnica e Poshtme,00,,42.951944,21.209722
rs,dumnice e eperme,Dumnicë e Epërme,00,,43,21.199444
rs,dumnice e poshteme,Dumnicë e Poshtëme,00,,42.951944,21.209722
rs,dumos,Dumos,00,,42.854722,21.217222
rs,dumosh,Dumosh,00,,42.854722,21.217222
rs,dumoshi,Dumoshi,00,,42.854722,21.217222
rs,dunabokeny,Dunabökény,00,,45.303056,19.261667
rs,dunacseb,Dunacséb,00,,45.269444,19.525278
rs,dunadombo,Dunadombó,00,,44.795556,21.2075
rs,dunagalos,Dunagálos,00,,45.277222,19.568611
rs,dunagardony,Dunagárdony,00,,45.203333,20.135278
rs,Ðunarina mala,Ðunarina Mala,00,,44.620833,19.705556
rs,dunav,Dunav,00,,42.273611,21.558889
rs,dunave,Dunavë,00,,42.273611,21.558889
rs,dunavi,Dunavi,00,,42.273611,21.558889
rs,dunavo,Dunavo,00,,42.273611,21.558889
rs,dunderci,Dunderci,00,,42.377778,22.074722
rs,dunderska mahala,Dunderska Mahala,00,,42.436944,21.868611
rs,dundjerska mahala,Dundjerska Mahala,00,,42.436944,21.868611
rs,Ðunis,Ðunis,00,,43.583889,21.507222
rs,dunisice,Dunisice,00,,43.316944,20.063889
rs,dunisici,Dunisici,00,,43.316944,20.063889
rs,Ðunis-mala,Ðunis-Mala,00,,44.124167,21.117778
rs,dupci,Dupci,00,,43.343056,21.138056
rs,dupelevo,Dupelevo,00,,42.738333,21.790556
rs,dupeljevo,Dupeljevo,00,,42.738333,21.790556
rs,duplaja,Duplaja,00,,44.926667,21.2775
rs,duplja,Duplja,00,,44.338056,19.98
rs,dupljaja,Dupljaja,00,,44.926667,21.2775
rs,dupljaj,Dupljaj,00,,44.338056,19.98
rs,dupljane,Dupljane,00,,42.754444,22.098333
rs,dupljani,Dupljani,00,,44.3,22.466667
rs,duraci,Duraci,00,,43.314444,19.650556
rs,dura,Dura,00,,42.281111,21.173889
rs,duraj,Duraj,00,,42.233056,20.618889
rs,Ðurak mahala,Ðurak Mahala,00,,42.770278,20.783333
rs,Ðurakovac,Ðurakovac,00,,42.725556,20.471944
rs,durakovic,Durakovic,00,,42.699444,20.658333
rs,Ðurakovo,Ðurakovo,00,,44.708333,21.400833
rs,duran,Duran,00,,42.310556,20.907222
rs,durasice,Durasice,00,,43.410556,19.595278
rs,durasici,Durasici,00,,43.410556,19.595278
rs,durasi,Durasi,00,,43.548333,20.278889
rs,durasin mahala,Durasin Mahala,00,,42.598333,20.929722
rs,duraskovici,Duraskovici,00,,43.015,21.585556
rs,Ðurdevac,Ðurdevac,00,,43.292778,21.251944
rs,Ðurdev do,Ðurdev Do,00,,42.194722,21.276667
rs,durdev dol,Durdev Dol,00,,42.194722,21.276667
rs,durdevic,Durdevic,00,,42.612778,20.657778
rs,durdevici,Durdevici,00,,43.633333,20.062222
rs,durdevik,Durdevik,00,,42.612778,20.657778
rs,durdevo,Durdevo,00,5295,45.324722,20.064722
rs,durdica,Durdica,00,,42.558611,20.8125
rs,durdici,Durdici,00,,43.6575,20.850556
rs,durdin,Durdin,00,,45.945278,19.538333
rs,Ðurevac,Ðurevac,00,,43.261667,21.616667
rs,Ðurice,Ðurice,00,,43.232778,20.393333
rs,duricic,Duricic,00,,42.581389,20.562222
rs,duricici,Duricici,00,,43.561944,19.572222
rs,durici,Durici,00,,43.182778,21.318889
rs,Ðurinac,Ðurinac,00,,43.388889,22.129444
rs,Ðurince,Ðurince,00,,43.388889,22.129444
rs,Ðurinci,Ðurinci,00,,42.259722,21.015
rs,durinovici,Durinovici,00,,43.404167,19.891944
rs,Ðuriselo,Ðuriselo,00,,43.978056,20.801667
rs,durisevce,Durisevce,00,,42.676667,21.610278
rs,durisici,Durisici,00,,43.559444,20.043056
rs,Ðurkovce,Ðurkovce,00,,42.468611,21.089444
rs,Ðurovac,Ðurovac,00,,43.261667,21.616667
rs,durovici,Durovici,00,,42.987222,20.694722
rs,Ðurovo brdo,Ðurovo Brdo,00,,43.245556,19.693056
rs,dusa,Dusa,00,,42.5325,20.601389
rs,dusanovac,Dusanovac,00,,42.231667,20.719722
rs,dusanovo,Dusanovo,00,,42.231667,20.719722
rs,dus,Dus,00,,42.5325,20.601389
rs,dusevic,Dusevic,00,,42.631667,20.6525
rs,dusha,Dusha,00,,42.5325,20.601389
rs,dushanova,Dushanova,00,,42.231667,20.719722
rs,dushanove,Dushanovë,00,,42.231667,20.719722
rs,dush,Dush,00,,42.5325,20.601389
rs,dushi,Dushi,02,,42.5325,20.601389
rs,dushi i vogel,Dushi i Vogël,00,,42.631667,20.6525
rs,dushkaja,Dushkaja,00,,42.268611,21.242778
rs,dushvogli,Dushvogli,00,,42.631667,20.6525
rs,dusi,Dusi,00,,42.5325,20.601389
rs,dusinac,Dusinac,00,,42.709444,21.157778
rs,duska,Duska,00,,42.726389,20.878056
rs,duskaja,Duskaja,00,,42.782778,20.513333
rs,duskaja mahala,Duskaja Mahala,00,,42.268611,21.242778
rs,duskaje,Duskaje,00,,42.690833,20.275556
rs,duska mala,Duska Mala,00,,42.288333,21.6425
rs,duskovci,Duskovci,00,,43.988611,20.050278
rs,dusmanic,Dusmanic,00,,44.583333,21.55
rs,dusmanici,Dusmanici,00,,43.3925,19.624722
rs,dusnica,Dusnica,00,,43.189444,21.417778
rs,dutovo,Dutovo,00,,44.066389,21.520278
rs,duvaniste,Duvaniste,00,,44.742222,19.524167
rs,duvarine,Duvarine,00,,43.352222,19.719167
rs,duvedija mahala,Duvedija Mahala,00,,42.647222,22.383611
rs,duzani,Duzani,00,,43.453056,19.5725
rs,duz,Duz,00,,42.803333,21.2475
rs,duzine,Duzine,00,,45.288889,20.998056
rs,duznje,Duznje,00,,42.371389,20.341389
rs,dvoran,Dvoran,00,,42.310556,20.907222
rs,dvorane,Dvorane,00,,42.310556,20.907222
rs,dvoran mahala,Dvoran Mahala,00,,42.651389,20.863889
rs,dvorica,Dvorica,00,,43.893333,21.315833
rs,dvorice,Dvorice,00,,43.893333,21.315833
rs,dvorishta,Dvorishta,00,,43.070833,21.127222
rs,dvorishte,Dvorishtë,00,,43.070833,21.127222
rs,dvoriste,Dvoriste,00,,44.604167,19.578333
rs,dvorska,Dvorska,00,,44.443333,19.381389
rs,dyz,Dyz,00,,42.803333,21.2475
rs,dyzi,Dyzi,00,,42.803333,21.2475
rs,dzamijska mahala,Dzamijska Mahala,00,,42.545556,20.832778
rs,dzami-mahala,Dzami-Mahala,00,,42.342778,21.2375
rs,dzavarci,Dzavarci,00,,42.556389,22
rs,dzaveri,Dzaveri,00,,44.199167,19.733333
rs,dzelati,Dzelati,00,,44.189444,19.746944
rs,dzelebdzici,Dzelebdzici,00,,43.578333,19.925
rs,dzelep,Dzelep,00,,43.458611,20.652222
rs,dzeoerija,Dzeoerija,00,,43.500833,19.942778
rs,dzepa,Dzepa,00,,42.768333,22.087778
rs,dzepare,Dzepare,00,,43.943333,20.963056
rs,dzep,Dzep,00,,42.768333,22.087778
rs,dzepe,Dzepe,00,,43.241111,20.732778
rs,dzepnica,Dzepnica,00,,43.334722,21.226944
rs,dzeverija,Dzeverija,00,,43.500833,19.942778
rs,dzigolj,Dzigolj,00,,43.331111,21.566944
rs,dzin,Dzin,00,,42.358056,21.571389
rs,dzinicevi,Dzinicevi,00,,45.77,19.239444
rs,dzinici,Dzinici,00,,45.77,19.239444
rs,dzinovce,Dzinovce,00,,42.318333,20.818611
rs,dzivenci mahala,Dzivenci Mahala,00,,42.636389,22.385556
rs,dzode,Dzode,00,,43.397222,20.469444
rs,dzopalici,Dzopalici,00,,43.48,20.9275
rs,dzukela,Dzukela,00,,43.280833,21.229167
rs,dzukeline,Dzukeline,00,,42.696944,22.188056
rs,dzurovo,Dzurovo,00,,43.461944,19.619444
rs,ebersdorf,Ebersdorf,00,,45.614722,19.364444
rs,ecka,Ecka,00,,45.318611,20.442778
rs,ecska,Écska,00,,45.293889,20.456667
rs,egyhazasker,Egyházaskér,00,,46.011111,20.312778
rs,eimannsruh,Eimannsruh,00,,45.704167,19.379722
rs,ekonomija vrbovski,Ekonomija Vrbovski,00,,44.9775,20.354722
rs,elahcane,Elahcane,00,,43.350833,21.356944
rs,elemir,Elemir,00,,45.442778,20.298056
rs,elenica,Elenica,00,,42.383889,22.353889
rs,eleskovice,Eleskovice,00,,42.966389,20.453889
rs,eleza,Eleza,00,,42.282778,21.183611
rs,elezaj,Elezaj,00,,42.282778,21.183611
rs,elez,Elez,00,,42.282778,21.183611
rs,elez mahala,Elez Mahala,00,,42.259722,21.158611
rs,elisenhain,Elisenhain,00,,45.272778,20.375
rs,elisenheim,Elisenheim,00,,45.272778,20.375
rs,eljeza,Eljeza,00,,42.282778,21.183611
rs,eljez mala,Eljez Mala,00,,42.1975,21.270278
rs,emaku,Emaku,00,,42.6625,20.69
rs,emanuelovac,Emanuelovac,00,,44.821389,21.14
rs,emanueltelep,Emánueltelep,00,,44.821389,21.14
rs,emilijin dvor,Emilijin Dvor,00,,45.07,19.401389
rs,emrici,Emrici,00,,44.1775,19.409167
rs,emrla-mahala,Emrla-Mahala,00,,42.264722,21.131111
rs,emusic,Emusic,00,,45.705556,19.554722
rs,emusitz,Emusitz,00,,45.705556,19.554722
rs,ence,Ence,00,,42.590556,21.046944
rs,epr mala,Epr Mala,00,,42.451389,20.963333
rs,erakovice,Erakovice,00,,43.270556,19.648333
rs,erakovici,Erakovici,00,,43.270556,19.648333
rs,erakovina,Erakovina,00,,44.405,19.779444
rs,ercani,Ercani,00,,44.646389,20.524444
rs,erce,Erce,00,,43.025278,20.739722
rs,ercege,Ercege,00,,43.376111,20.153889
rs,ercica mala,Ercica Mala,00,,44.582778,19.600833
rs,erci,Erci,00,,43.419444,20.445556
rs,erdec,Erdec,00,,43.971389,20.900556
rs,erdevik,Erdevik,00,,45.116944,19.4075
rs,erdoveg,Erdoveg,00,,45.116944,19.4075
rs,erec,Erec,00,,42.464444,20.3575
rs,erici,Erici,00,,43.403333,20.055278
rs,ernesthausen,Ernesthausen,00,,45.365278,20.664167
rs,erneszthaza,Ernesztháza,00,,45.365278,20.664167
rs,ernohaza,Ernohaza,00,,45.365278,20.664167
rs,erovska mahala,Erovska Mahala,00,,42.340278,22.404722
rs,ervenice,Ervenice,00,,43.006667,20.196389
rs,ervenik,Ervenik,00,,45.116944,19.4075
rs,erzsebetlak,Erzsébetlak,00,,45.272778,20.375
rs,ezerina mahala,Ezerina Mahala,00,,42.422778,22.451389
rs,ezumit-mahala,Ezumit-Mahala,00,,42.293056,20.523056
rs,fabian,Fábián,00,,44.947222,21.370833
rs,fabijan,Fabijan,00,,44.947222,21.370833
rs,fangu,Fangu,00,,42.425,20.847778
rs,farkasd,Farkasd,00,,45.191667,20.471944
rs,farkasdhin,Farkasdhin,00,,45.191667,20.471944
rs,farkazdin,Farkazdin,00,,45.191667,20.471944
rs,fatos,Fatos,00,,42.579167,20.826389
rs,fatosi,Fatosi,00,,42.579167,20.826389
rs,fazlovici,Fazlovici,00,,42.690833,20.932778
rs,feheregyhaz,Fehéregyház,00,,44.8975,21.417222
rs,fehertelep,Fehértelep,00,,44.941111,21.125
rs,fehertemplom,Fehértemplom,00,,44.8975,21.417222
rs,fejeregyhaz,Fejéregyház,00,,44.8975,21.417222
rs,feketeto,Feketetó,00,,45.973056,20.275556
rs,feketic,Feketic,00,,45.664167,19.699167
rs,feketisch,Feketisch,00,,45.664167,19.699167
rs,felsoaradi,Felsoaradi,00,,45.383056,20.301389
rs,felsoelemer,Felsoelemer,00,,45.442778,20.298056
rs,felsoittebe,Felsoittebe,00,,45.57,20.713611
rs,felsokabol,Felsokabol,00,,45.227778,20.021667
rs,felso-kovil,Felso-Kovil,00,,45.227778,20.021667
rs,felsokovil,Felsokovil,00,,45.239167,20.026667
rs,felsomuzslya,Felsomuzslya,00,,45.346944,20.406389
rs,felso muzslya,Felso Muzslya,00,,45.346944,20.406389
rs,ferdinandfalva,Ferdinándfalva,00,,45.184444,20.864722
rs,ferdinandsdorf,Ferdinandsdorf,00,,45.184444,20.864722
rs,ferdin,Ferdin,00,,45.184444,20.864722
rs,ferenchalom,Ferenchalom,00,,44.966389,20.693611
rs,ferenczhalom,Ferenczhalom,00,,44.966389,20.693611
rs,ferezaj,Ferezaj,00,,42.370556,21.155278
rs,feriqeve,Feriqevë,00,,42.638333,21.572778
rs,ferizaj,Ferizaj,02,,42.370556,21.155278
rs,ferize,Ferize,00,,42.342222,21.565
rs,ferizovik,Ferizovik,00,,42.370556,21.155278
rs,fernbah,Fernbah,00,,45.734444,19.171389
rs,fierishta,Fierishta,00,,43.038333,21.081111
rs,fierishte,Fierishtë,00,,43.038333,21.081111
rs,fierza,Fierza,00,,42.3525,20.421944
rs,fijulje,Fijulje,00,,43.344444,20.076944
rs,fijulj,Fijulj,00,,43.344722,20.076389
rs,filimonovici,Filimonovici,00,,43.336111,21.0775
rs,filipova,Filipova,00,,45.554722,19.323611
rs,filipovci,Filipovci,00,,42.721111,22.198056
rs,filipovici,Filipovici,00,,43.488056,19.632778
rs,filipovo,Filipovo,00,,45.554722,19.323611
rs,filipowa,filipowa,00,,45.554722,19.323611
rs,filippova,Filippova,00,,45.554722,19.323611
rs,filipsdorf,Filipsdorf,00,,45.554722,19.323611
rs,filmski grad,Filmski Grad,00,,44.756667,20.437778
rs,firaja,Firaja,00,,42.25,21.098333
rs,firaje,Firajë,00,,42.25,21.098333
rs,firiceja,Firiceja,00,,42.638333,21.572778
rs,firiceje,Firiceje,00,,42.638333,21.572778
rs,firiqeva,Firiqeva,00,,42.638333,21.572778
rs,firza,Firza,00,,42.3525,20.421944
rs,firze,Firzë,00,,42.3525,20.421944
rs,foldvar,Földvár,00,,45.532778,20.028333
rs,fonga,Fonga,00,,42.425,20.847778
rs,fortesa,Fortesa,00,,42.507222,20.362778
rs,fortese,Fortesë,00,,42.681111,20.852778
rs,francfeld,Francfeld,00,,44.966389,20.693611
rs,franiova,Franiova,00,,45.598611,20.135556
rs,franzfeld,Franzfeld,00,,44.966389,20.693611
rs,frasher,Frashër,00,,42.851111,20.889722
rs,frauendorf,Frauendorf,00,,45.403611,19.987222
rs,fsaj,Fsaj,00,,42.346389,20.535833
rs,fsat,Fsat,00,,42.346389,20.535833
rs,fshai,Fshai,00,,42.346389,20.535833
rs,fshati llap,Fshati Llap,00,,42.596667,21.140833
rs,funjduri,Funjduri,00,,44.566389,21.681667
rs,funjure,Funjure,00,,44.566389,21.681667
rs,furjes,Fürjes,00,,44.978056,21.224444
rs,fusa mahala,Fusa Mahala,00,,42.328889,21.5
rs,fusha,Fusha,00,,42.555,20.948056
rs,fushdrin,Fushdrin,00,,42.671389,20.584444
rs,fushdrini,Fushdrini,00,,42.671389,20.584444
rs,fushe,Fushë,00,,42.555,20.948056
rs,fushe-kosova,Fushë-Kosova,00,,42.639444,21.096111
rs,fushe kosove,Fushë Kosovë,00,,42.639444,21.096111
rs,fushelum,Fushëlum,00,,42.586944,20.535556
rs,fushelumi,Fushëlumi,00,,42.586944,20.535556
rs,fushemira,Fushëmira,00,,42.720556,20.401111
rs,fushemire,Fushëmirë,00,,42.720556,20.401111
rs,fushepal,Fushëpal,00,,42.720833,20.608889
rs,fushepali,Fushëpali,00,,42.720833,20.608889
rs,fushtica e eperme,Fushtica e Epërme,00,,42.555,20.948056
rs,fushtica e poshtme,Fushtica e Poshtme,00,,42.550556,20.9275
rs,fushtica e ulet,Fushtica e Ulët,00,,42.550556,20.9275
rs,fushtice e eperme,Fushticë e Epërme,00,,42.555,20.948056
rs,fushtice e poshteme,Fushticë e Poshtëme,00,,42.550556,20.9275
rs,futak,Futak,00,,45.241111,19.71
rs,futog,Futog,00,19340,45.241111,19.71
rs,gaber,Gaber,00,,42.356944,22.029722
rs,gabrica,Gabrica,00,,42.283889,21.175278
rs,gabrice,Gabricë,00,,42.283889,21.175278
rs,gabrika,Gabrika,00,,42.457778,22.1675
rs,gabrovac,Gabrovac,00,,43.279722,21.928056
rs,gabrovnica,Gabrovnica,00,,43.441111,22.424722
rs,gacina mahala,Gacina Mahala,00,,42.741389,22.3025
rs,gacke,Gaçkë,00,,42.299167,21.153611
rs,gaden,Gaden,00,,42.460833,20.917778
rs,gadime e eperme,Gadime e Epërme,00,,42.491111,21.222778
rs,gadime e poshteme,Gadime e Poshtëme,00,,42.475833,21.206389
rs,gadis,Gadis,00,,42.473889,21.329444
rs,gadish,Gadish,00,,42.473889,21.329444
rs,gador,Gádor,00,,45.903333,19.063611
rs,gadovic,Gadovic,00,,43.482222,20.503889
rs,gadzina mahala,Gadzina Mahala,00,,42.741389,22.3025
rs,gadzin han,Gadzin Han,00,,43.222778,22.031944
rs,gaganes,Gaganes,00,,42.672222,21.504722
rs,gagicka mahala,Gagicka Mahala,00,,42.635833,21.765
rs,gagince,Gagince,00,,42.783333,21.816667
rs,gaglija,Gaglija,00,,42.309722,21.496667
rs,gaglovo,Gaglovo,00,,43.570278,21.425833
rs,gaja,Gája,00,,44.790556,21.063611
rs,gajcani,Gajcani,00,,43.7625,20.723056
rs,gajdobra,Gajdobra,00,,45.351389,19.446667
rs,gajevi,Gajevi,00,,43.828056,19.864444
rs,gaj,Gaj,00,,44.790556,21.063611
rs,gajic,Gajic,00,,44.558611,19.908056
rs,gajici,Gajici,00,,43.244167,20.951667
rs,gajovici,Gajovici,00,,43.531389,20.651111
rs,gaj polje,Gaj Polje,00,,44.446667,19.156389
rs,gajrak,Gajrak,00,,42.460278,20.752222
rs,gajre,Gajre,00,,42.200556,21.251389
rs,gajtan mahala,Gajtan Mahala,00,,42.601667,21.284167
rs,gajtas,Gajtas,00,,44.876389,21.255
rs,gaju mare,Gáju Mare,00,,45.285556,21.1725
rs,gakovo,Gakovo,00,,45.903333,19.063611
rs,gakowa,Gakowa,00,,45.903333,19.063611
rs,galagonyas,Galagonyás,00,,44.9875,20.526111
rs,galibabinac,Galibabinac,00,,43.521667,22.009444
rs,galibabinci,Galibabinci,00,,43.521667,22.009444
rs,galibare,Galibare,00,,43.124167,21.401389
rs,galica,Galica,00,,42.783611,20.864444
rs,galice,Galicë,00,,42.783611,20.864444
rs,galina reka,Galina Reka,00,,44.017222,19.671111
rs,galine,Galine,00,,43.955556,19.2975
rs,galjici,Galjici,00,,44.353611,19.335833
rs,gallab,Gallab,00,,42.817778,21.343333
rs,gallabi,Gallabi,00,,42.817778,21.343333
rs,galovic,Galovic,00,,44.476111,19.598056
rs,galovici,Galovici,00,,43.411111,20.428056
rs,galya,Gálya,00,,44.790556,21.063611
rs,gamzigrad,Gamzigrad,00,,43.9125,22.180278
rs,ganici,Ganici,00,,43.082222,20.412222
rs,gaocici,Gaocici,00,,43.962222,19.404444
rs,garacevo,Garacevo,00,,42.503611,20.644444
rs,garance,Garancë,00,,42.141389,21.233333
rs,garane,Garane,00,,42.325,20.695278
rs,garase,Garase,00,,44.3,20.466667
rs,garasi,Garasi,00,,44.3,20.466667
rs,garcinci,Garcinci,00,,42.5175,22.0925
rs,gardhenik,Gardhenik,00,,42.695833,21.496944
rs,gardhesh,Gardhesh,00,,42.695833,21.496944
rs,gardheshi,Gardheshi,00,,42.695833,21.496944
rs,gardici,Gardici,00,,43.827222,19.767222
rs,gardinovacz,Gardinovacz,00,,45.203333,20.135278
rs,gardinovaz,Gardinovaz,00,,45.203333,20.135278
rs,gardinovce,Gardinovce,00,,45.203333,20.135278
rs,gardinovci,Gardinovci,00,,45.203333,20.135278
rs,gardinovcze,Gardinovcze,00,,45.203333,20.135278
rs,gare,Gare,00,,42.373611,21.626667
rs,garejska mahala,Garejska Mahala,00,,42.339167,21.965556
rs,garesnica,Garesnica,00,,43.539167,20.826389
rs,garevina,Garevina,00,,43.457222,21.176944
rs,garevine,Garevine,00,,44.189444,19.5
rs,garevo,Garevo,00,,44.608611,21.445
rs,garibovica sor,Garibovica Sor,00,,44.788889,19.390833
rs,garic,Garic,00,,43.226667,21.592222
rs,garicina,Garicina,00,,43.236111,19.872778
rs,gari,Gari,00,,43.5425,21.307778
rs,garina,Garina,00,,42.543611,22.442222
rs,garina mahala,Garina Mahala,00,,42.626667,22.435833
rs,garinarci,Garinarci,00,,42.350833,22.356389
rs,garinje,Garinje,00,,42.791944,22.100556
rs,garska maala,Garska Maala,00,,42.268056,21.764444
rs,garska mahala,Garska Mahala,00,,42.268056,21.764444
rs,garvanica,Garvanica,00,,42.619167,22.015
rs,gash,Gash,00,,42.793333,20.576389
rs,gashi,Gashi,00,,42.793333,20.576389
rs,gasi,Gasi,00,,42.4475,20.843889
rs,gastavica,Gastavica,00,,42.479444,22.333333
rs,gastecka mahala,Gastecka Mahala,00,,42.479444,22.333333
rs,gastica mahala,Gastica Mahala,00,,42.323333,21.506667
rs,gatnja,Gatnja,00,,42.299167,21.153611
rs,gatnje,Gatnje,00,,42.299167,21.153611
rs,gaumarkt,Gaumarkt,00,,45.903333,19.063611
rs,gavaz,Gavaz,00,,42.457778,20.862222
rs,gavez,Gavez,00,,43.623611,21.319722
rs,gavranska mahala,Gavranska Mahala,00,,42.36,21.953611
rs,gazdare,Gazdare,00,,42.884167,21.571389
rs,gazdari,Gazdari,00,,42.884167,21.571389
rs,gazivode,Gazivode,00,,42.9375,20.671111
rs,gecaj mahala,Gecaj Mahala,00,,42.729167,20.770278
rs,geda,Geda,00,,42.364444,20.545
rs,gede,Gede,00,,42.364444,20.545
rs,gegaj,Gegaj,00,,42.973611,21.1225
rs,gegaj i poshtem,Gegaj i Poshtëm,00,,42.976111,21.151389
rs,gegje,Gegjë,00,,42.364444,20.545
rs,geglja,Geglja,00,,42.920833,21.673889
rs,geljance,Geljance,00,,42.296389,20.786111
rs,generalski ilic,Generalski Ilic,00,,45.751944,19.476111
rs,gentiana,Gentiana,00,,42.604167,20.9
rs,gentiane,Gentianë,00,,42.604167,20.9
rs,georgshausen,Georgshausen,00,,45.243333,21.029167
rs,gercar,Gërçar,00,,42.327222,21.416389
rs,gerdoci,Gërdoci,00,,42.821944,21.219167
rs,gerdovc,Gerdovc,00,,42.821944,21.219167
rs,gerebenc,Gerebenc,00,,44.897778,21.232778
rs,gerebencz,Gerebencz,00,,44.897778,21.232778
rs,gergoc,Gërgoc,00,,42.509722,20.455
rs,gerkaje,Gërkajë,00,,43.058056,20.760833
rs,gerlice e eperme,Gërlice e Epërme,00,,42.276111,21.165556
rs,gerlice e poshteme,Gerlicë e Poshtëme,00,,42.324167,21.200556
rs,germove,Gërmovë,00,,42.32,21.315278
rs,gerncari,Gërnçari,00,,42.218889,20.772222
rs,gerqar,Gërqar,00,,42.218889,20.772222
rs,gerqine,Gërqinë,00,,42.296389,20.484444
rs,gerqin,Gërqin,00,,42.296389,20.484444
rs,getovushe,Gëtovushë,00,,42.248611,21.072778
rs,gexhe,Gexhë,00,,42.364444,20.545
rs,gibarac,Gibarac,00,,45.104167,19.266111
rs,gijici,Gijici,00,,44.226111,19.501111
rs,gilanc,Gilanc,00,,42.296389,20.786111
rs,gilan,Gilan,00,,42.468889,21.463333
rs,giljance,Giljance,00,,42.296389,20.786111
rs,gisellenhain,Gisellenhain,00,,44.887778,20.535556
rs,gizdavici,Gizdavici,00,,43.387222,20.205556
rs,gjake,Gjake,00,,42.906944,21.218333
rs,gjakja,Gjakja,00,,42.906944,21.218333
rs,gjakove,Gjakovë,00,,42.380278,20.430833
rs,gjekajt,Gjekajt,00,,42.738889,20.101111
rs,gjeq,Gjeq,00,,42.161944,20.702778
rs,gjeqi,Gjeqi,00,,42.161944,20.702778
rs,gjilan,Gjilan,00,,42.468889,21.463333
rs,gjinoc,Gjinoc,00,,42.318333,20.818611
rs,gjinofc,Gjinofc,00,,42.318333,20.818611
rs,gjipsa,Gjipsa,00,,45.166111,19.481111
rs,gjocaj,Gjocaj,00,,42.485556,20.25
rs,gjonaj,Gjonaj,00,,42.256667,20.626944
rs,gjurakofc,Gjurakofc,00,,42.468611,21.089444
rs,gjurakovc,Gjurakovc,00,,42.725556,20.471944
rs,gjurgjedoli,Gjurgjedoli,00,,42.194722,21.276667
rs,gjurgjevici i madh,Gjurgjevici i Madh,00,,42.612778,20.657778
rs,gjurgjevik,Gjurgjevik,00,,42.612778,20.657778
rs,gjurgjevo,Gjurgjevo,00,,45.324722,20.064722
rs,gjurishevc,Gjurishevc,00,,42.676667,21.610278
rs,gjurxhevik,Gjurxhevik,00,,42.612778,20.657778
rs,gjylekar,Gjylekar,00,,42.347778,21.427778
rs,gjyrgjeviku i madh,Gjyrgjeviku i Madh,00,,42.612778,20.657778
rs,gjyrishec,Gjyrishec,00,,42.676667,21.610278
rs,gjyrisheci,Gjyrisheci,00,,42.676667,21.610278
rs,gjytet,Gjytet,00,,42.792778,21.385
rs,gjytet-i,Gjytet-i,00,,42.429167,21.582778
rs,gjyteti,Gjyteti,00,,42.792778,21.385
rs,glacani,Glaçani,00,,42.507222,20.362778
rs,gladane,Gladane,00,,42.507222,20.362778
rs,gladna,Gladna,00,,44.106944,21.292222
rs,gladno selo,Gladno Selo,00,,42.670278,20.916944
rs,gladovici,Gladovici,00,,44.061944,19.731944
rs,glama,Glama,00,,43.278056,22.369722
rs,glamska mala,Glamska Mala,00,,42.491389,21.408611
rs,glanica,Glanica,00,,42.549167,21.062778
rs,glasince,Glasince,00,,43.205833,21.715556
rs,glasovik,Glasovik,00,,43.107778,21.5875
rs,g. latkovic,G. Latkovic,00,,44.2825,20.2375
rs,glavacici,Glavacici,00,,44.043056,19.662778
rs,glavaj,Glavaj,00,,43.955278,20.2025
rs,glavatin,Glavatin,00,,42.723889,21.005278
rs,glavica,Glavica,00,,42.429722,21.086944
rs,glavicica,Glavicica,00,,42.638889,20.424444
rs,glavinci,Glavinci,00,,43.925833,21.25
rs,glavinici,Glavinici,00,,43.55,20.224167
rs,glavnik,Glavnik,00,,42.868056,21.178889
rs,glavo,Glavo,00,,43.553333,20.476389
rs,glavonjici,Glavonjici,00,,43.51,19.681389
rs,glavotina,Glavotina,00,,42.723889,21.005278
rs,gledece,Gledece,00,,44.194444,19.391111
rs,gledica,Gledica,00,,43.436944,20.229167
rs,gledic,Gledic,00,,43.824167,20.876944
rs,gledjica,Gledjica,00,,43.436944,20.229167
rs,glibar,Glibar,00,,42.623889,21.556944
rs,glibovac,Glibovac,00,,44.375,20.9125
rs,gligorici,Gligorici,00,,44.348333,19.425
rs,glijeca,Glijeca,00,,43.582222,20.193611
rs,glijec,Glijec,00,,43.582222,20.193611
rs,glisici,Glisici,00,,43.721111,19.755833
rs,gllabar,Gllabar,00,,42.645833,20.870556
rs,gllabari,Gllabari,00,,42.645833,20.870556
rs,gllaboder,Gllaboder,00,,42.686944,21.070278
rs,gllabonica,Gllabonica,00,,42.004722,20.626944
